-0.037688743,-0.036808737,-0.049050815,-0.025344795,-0.08312812,-0.04016437,-0.06309478,-0.02119495,0.08390043,-0.08534405,0.0028527873,-0.028278207,-0.0012832179,-0.14050753,-0.022059362,-0.110220514,-0.089653246,-0.11368128,-0.0063961637,-0.021785455,-0.10491584,0.100813314,0.06259214,-0.0011012251,0.004938594,0.006153899,-0.107499205,-0.08453483,-0.031647183,0.07082875,-0.08473666,-0.054992355,-0.07971313,-0.016024634,-0.022966538,-0.040807143,-0.07540035,-0.15508124,0.009663503,-0.09753819,0.046621382,-0.017491985,-0.08135916,-0.060825698,0.09540961,0.06690304,0.08789376,0.06859253,-0.07352138,0.04093024,-0.047322825,-0.088555746,0.044813193,-0.09316249,0.055549603,-0.09323903,-0.07954281,-0.10859995,0.04071708,-0.02099336,-0.08027013,-0.08616454,-0.076160334,-0.10020313,-0.08030565,0.057304606,0.020193228,0.021461586,-0.07741919,-0.035415333,-0.068156175,0.04982469,0.054898668,-0.04233609,0.08222958,-0.017784461,-0.02545128,-0.028548358,-0.076330915,-0.105950825,0.06367877,-0.06149204,0.012349999,-0.07796311,-0.0996387,-0.11557709,-0.07354664,-0.10251479,0.05149057,-0.07597488,0.028023101,-0.08216156,-0.101691164,-0.07417428,-0.039657183,-0.08661812,-0.08824015,-0.036249317,-0.15210347,-0.0018297185,-0.010028361,0.05167653,-0.106517345,0.07963642,-0.076427564,-0.021451145,-0.024947152,0.04856666,-0.08035864,0.05262063,-0.049936373,0.061202005,-0.013121913,-0.041876007,-0.07854107,-0.029057803,-0.061701696,-0.02730442,0.07967767,0.028890612,-0.009658153,-0.10659394,-0.08168215,-0.067412525,0.04685124,-0.08478001,0.08436137,-0.0685946
-0.030492123,-0.027663391,-0.024743857,-0.011486629,-0.007417927,-0.028187193,-0.02328251,-0.043088615,-0.010060306,-0.008320618,-0.045612298,-0.032484245,-0.01954514,0.035126813,-0.028274648,0.02940589,0.014917698,0.019107888,-0.040361874,-0.014172107,-0.00026157827,-0.01878626,-0.01947052,-0.022070065,-0.04657145,-0.037128463,-0.02091985,-0.00053550006,-0.03171826,-0.025453378,0.009400665,-0.005684146,0.014433529,-0.027515072,-0.029770577,-0.016697936,0.029007299,0.04897614,-0.05693299,0.013074203,-0.017214816,-0.019023396,-0.012162848,-0.00865992,-0.0037121996,-0.022220802,-0.010073198,-0.016095402,0.008984157,-0.024656223,-0.009848146,0.013439711,-0.02171244,0.008546168,-0.000809198,0.025400726,0.008627183,0.019832304,-0.022832645,-0.011195629,0.0097924,0.010339465,0.010884979,0.008124237,0.003286584,-0.025518464,-0.028679106,-0.010752021,-0.0008111782,-0.027253378,-0.029237665,-0.01322169,-0.010082534,-0.034635704,0.018286167,-0.029377313,-0.026166119,-0.010191072,-0.0108384965,0.009049583,-0.024217855,-0.007208683,-0.05188191,0.011957703,-0.027536953,0.033190876,-0.026647123,0.0022675532,0.0018423251,0.02537629,-0.02967105,0.011526166,-0.019100798,-0.014650027,-0.006015173,0.010545599,0.013112885,-0.019906161,0.013107102,-0.049226683,-0.0340269,-0.007926998,0.03711104,0.017019806,0.011828123,-0.027638331,-0.04921463,-0.01975798,-0.008630715,-0.0072059133,-0.021030536,0.002593879,-0.038885705,-0.024152735,-0.01895889,-0.018896967,-0.012902998,-0.018382028,-0.014681344,-0.0301522,-0.029795853,0.0017638513,0.011898851,-0.032856684,-0.012822142,0.012979071,-0.009303945,-0.012766577
1.098166
0.6165588
0.028645648
