X,SigmoidX,Y
-65.55,-0.5,-0.500316
-65.54,-0.5,-0.50033
-65.53,-0.5,-0.50035
-65.52,-0.5,-0.500366
-65.51,-0.5,-0.500376
-65.5,-0.5,-0.500391
-65.49,-0.5,-0.500401
-65.48,-0.5,-0.500421
-65.47,-0.5,-0.500432
-65.46,-0.5,-0.500448
-65.45,-0.5,-0.500452
-65.44,-0.5,-0.500473
-65.43,-0.5,-0.500486
-65.42,-0.5,-0.500502
-65.41,-0.5,-0.500511
-65.4,-0.5,-0.500524
-65.39,-0.5,-0.500537
-65.38,-0.5,-0.500541
-65.37,-0.5,-0.500556
-65.36,-0.5,-0.500568
-65.35,-0.5,-0.500579
-65.34,-0.5,-0.500587
-65.33,-0.5,-0.500597
-65.32,-0.5,-0.500606
-65.31,-0.5,-0.500615
-65.3,-0.5,-0.500621
-65.29,-0.5,-0.500634
-65.28,-0.5,-0.500638
-65.27,-0.5,-0.50063
-65.26,-0.5,-0.500648
-65.25,-0.5,-0.50066
-65.24,-0.5,-0.500663
-65.23,-0.5,-0.500679
-65.22,-0.5,-0.500678
-65.21,-0.5,-0.50068
-65.2,-0.5,-0.500689
-65.19,-0.5,-0.500689
-65.18,-0.5,-0.500694
-65.17,-0.5,-0.500697
-65.16,-0.5,-0.500706
-65.15,-0.5,-0.500702
-65.14,-0.5,-0.500701
-65.13,-0.5,-0.500709
-65.12,-0.5,-0.50072
-65.11,-0.5,-0.50071
-65.1,-0.5,-0.50071
-65.09,-0.5,-0.500711
-65.08,-0.5,-0.500711
-65.07,-0.5,-0.500707
-65.06,-0.5,-0.500709
-65.05,-0.5,-0.500705
-65.04,-0.5,-0.500704
-65.03,-0.5,-0.500706
-65.02,-0.5,-0.500701
-65.01,-0.5,-0.500696
-65,-0.5,-0.500699
-64.99,-0.5,-0.500692
-64.98,-0.5,-0.500685
-64.97,-0.5,-0.500677
-64.96,-0.5,-0.50067
-64.95,-0.5,-0.500667
-64.94,-0.5,-0.500663
-64.93,-0.5,-0.50064
-64.92,-0.5,-0.500648
-64.91,-0.5,-0.500636
-64.9,-0.5,-0.500633
-64.89,-0.5,-0.50062
-64.88,-0.5,-0.500616
-64.87,-0.5,-0.500603
-64.86,-0.5,-0.50059
-64.85,-0.5,-0.500579
-64.84,-0.5,-0.500574
-64.83,-0.5,-0.500562
-64.82,-0.5,-0.500544
-64.81,-0.5,-0.500535
-64.8,-0.5,-0.500521
-64.79,-0.5,-0.500506
-64.78,-0.5,-0.500494
-64.77,-0.5,-0.500498
-64.76,-0.5,-0.500465
-64.75,-0.5,-0.500446
-64.74,-0.5,-0.500438
-64.73,-0.5,-0.500413
-64.72,-0.5,-0.500404
-64.71,-0.5,-0.50038
-64.7,-0.5,-0.500368
-64.69,-0.5,-0.500353
-64.68,-0.5,-0.500335
-64.67,-0.5,-0.500318
-64.66,-0.5,-0.500297
-64.65,-0.5,-0.500277
-64.64,-0.5,-0.500258
-64.63,-0.5,-0.500231
-64.62,-0.5,-0.500221
-64.61,-0.5,-0.500194
-64.6,-0.5,-0.500177
-64.59,-0.5,-0.500155
-64.58,-0.5,-0.500132
-64.57,-0.5,-0.500111
-64.56,-0.5,-0.500088
-64.55,-0.5,-0.500065
-64.54,-0.5,-0.500042
-64.53,-0.5,-0.500017
-64.52,-0.5,-0.499995
-64.51,-0.5,-0.499969
-64.5,-0.5,-0.499945
-64.49,-0.5,-0.499916
-64.48,-0.5,-0.499893
-64.47,-0.5,-0.49987
-64.46,-0.5,-0.499838
-64.45,-0.5,-0.499815
-64.44,-0.5,-0.499794
-64.43,-0.5,-0.499763
-64.42,-0.5,-0.499739
-64.41,-0.5,-0.499712
-64.4,-0.5,-0.499677
-64.39,-0.5,-0.49965
-64.38,-0.5,-0.499616
-64.37,-0.5,-0.499597
-64.36,-0.5,-0.499568
-64.35,-0.5,-0.499539
-64.34,-0.5,-0.49951
-64.33,-0.5,-0.499484
-64.32,-0.5,-0.499456
