X,SigmoidX,Y
-43.53,-0.5,-0.4969
-43.52,-0.5,-0.496877
-43.51,-0.5,-0.496856
-43.5,-0.5,-0.496835
-43.49,-0.5,-0.496816
-43.48,-0.5,-0.496799
-43.47,-0.5,-0.496783
-43.46,-0.5,-0.496768
-43.45,-0.5,-0.496754
-43.44,-0.5,-0.496742
-43.43,-0.5,-0.496731
-43.42,-0.5,-0.496722
-43.41,-0.5,-0.496713
-43.4,-0.5,-0.496707
-43.39,-0.5,-0.496701
-43.38,-0.5,-0.496697
-43.37,-0.5,-0.496695
-43.36,-0.5,-0.496694
-43.35,-0.5,-0.496694
-43.34,-0.5,-0.496696
-43.33,-0.5,-0.496698
-43.32,-0.5,-0.496703
-43.31,-0.5,-0.496708
-43.3,-0.5,-0.496716
-43.29,-0.5,-0.496724
-43.28,-0.5,-0.496734
-43.27,-0.5,-0.496745
-43.26,-0.5,-0.496757
-43.25,-0.5,-0.496771
-43.24,-0.5,-0.496787
-43.23,-0.5,-0.496803
-43.22,-0.5,-0.496821
-43.21,-0.5,-0.49684
-43.2,-0.5,-0.496861
-43.19,-0.5,-0.496882
-43.18,-0.5,-0.496906
-43.17,-0.5,-0.49693
-43.16,-0.5,-0.496956
-43.15,-0.5,-0.496983
-43.14,-0.5,-0.497011
-43.13,-0.5,-0.49704
-43.12,-0.5,-0.497071
-43.11,-0.5,-0.497103
-43.1,-0.5,-0.497136
-43.09,-0.5,-0.49717
-43.08,-0.5,-0.497205
-43.07,-0.5,-0.497242
-43.06,-0.5,-0.49728
-43.05,-0.5,-0.497319
-43.04,-0.5,-0.497359
-43.03,-0.5,-0.4974
-43.02,-0.5,-0.497442
-43.01,-0.5,-0.497485
-43,-0.5,-0.497529
-42.99,-0.5,-0.497575
-42.98,-0.5,-0.497621
-42.97,-0.5,-0.497668
-42.96,-0.5,-0.497717
-42.95,-0.5,-0.497766
-42.94,-0.5,-0.497816
-42.93,-0.5,-0.497867
-42.92,-0.5,-0.497919
-42.91,-0.5,-0.497972
-42.9,-0.5,-0.498026
-42.89,-0.5,-0.49808
-42.88,-0.5,-0.498135
-42.87,-0.5,-0.498192
-42.86,-0.5,-0.498249
-42.85,-0.5,-0.498306
-42.84,-0.5,-0.498365
-42.83,-0.5,-0.498424
-42.82,-0.5,-0.498483
-42.81,-0.5,-0.498544
-42.8,-0.5,-0.498605
-42.79,-0.5,-0.498666
-42.78,-0.5,-0.498728
-42.77,-0.5,-0.498791
-42.76,-0.5,-0.498854
-42.75,-0.5,-0.498918
-42.74,-0.5,-0.498982
-42.73,-0.5,-0.499047
-42.72,-0.5,-0.499112
-42.71,-0.5,-0.499178
-42.7,-0.5,-0.499244
-42.69,-0.5,-0.49931
-42.68,-0.5,-0.499377
-42.67,-0.5,-0.499444
-42.66,-0.5,-0.499511
-42.65,-0.5,-0.499578
-42.64,-0.5,-0.499646
-42.63,-0.5,-0.499714
-42.62,-0.5,-0.499782
-42.61,-0.5,-0.49985
-42.6,-0.5,-0.499918
-42.59,-0.5,-0.499987
-42.58,-0.5,-0.500055
-42.57,-0.5,-0.500123
-42.56,-0.5,-0.500192
-42.55,-0.5,-0.50026
-42.54,-0.5,-0.500329
-42.53,-0.5,-0.500397
-42.52,-0.5,-0.500466
-42.51,-0.5,-0.500534
-42.5,-0.5,-0.500602
-42.49,-0.5,-0.50067
-42.48,-0.5,-0.500737
-42.47,-0.5,-0.500805
-42.46,-0.5,-0.500872
-42.45,-0.5,-0.500939
-42.44,-0.5,-0.501006
-42.43,-0.5,-0.501072
-42.42,-0.5,-0.501138
-42.41,-0.5,-0.501203
-42.4,-0.5,-0.501269
-42.39,-0.5,-0.501334
-42.38,-0.5,-0.501398
-42.37,-0.5,-0.501462
-42.36,-0.5,-0.501525
-42.35,-0.5,-0.501588
-42.34,-0.5,-0.50165
-42.33,-0.5,-0.501712
-42.32,-0.5,-0.501773
-42.31,-0.5,-0.501834
-42.3,-0.5,-0.501894
-42.29,-0.5,-0.501953
-42.28,-0.5,-0.502012
-42.27,-0.5,-0.50207
-42.26,-0.5,-0.502127
-42.25,-0.5,-0.502183
-42.24,-0.5,-0.502239
-42.23,-0.5,-0.502294
-42.22,-0.5,-0.502348
-42.21,-0.5,-0.502401
-42.2,-0.5,-0.502454
-42.19,-0.5,-0.502505
-42.18,-0.5,-0.502556
-42.17,-0.5,-0.502606
-42.16,-0.5,-0.502655
-42.15,-0.5,-0.502703
-42.14,-0.5,-0.50275
-42.13,-0.5,-0.502796
-42.12,-0.5,-0.502841
-42.11,-0.5,-0.502885
-42.1,-0.5,-0.502928
-42.09,-0.5,-0.50297
-42.08,-0.5,-0.503011
-42.07,-0.5,-0.503051
-42.06,-0.5,-0.50309
-42.05,-0.5,-0.503127
-42.04,-0.5,-0.503164
-42.03,-0.5,-0.503199
-42.02,-0.5,-0.503234
-42.01,-0.5,-0.503267
-42,-0.5,-0.503299
-41.99,-0.5,-0.50333
-41.98,-0.5,-0.50336
-41.97,-0.5,-0.503388
-41.96,-0.5,-0.503415
-41.95,-0.5,-0.503441
-41.94,-0.5,-0.503466
-41.93,-0.5,-0.50349
-41.92,-0.5,-0.503512
-41.91,-0.5,-0.503533
-41.9,-0.5,-0.503553
-41.89,-0.5,-0.503572
-41.88,-0.5,-0.503589
-41.87,-0.5,-0.503605
-41.86,-0.5,-0.50362
-41.85,-0.5,-0.503634
-41.84,-0.5,-0.503646
-41.83,-0.5,-0.503657
-41.82,-0.5,-0.503666
-41.81,-0.5,-0.503675
-41.8,-0.5,-0.503681
-41.79,-0.5,-0.503687
-41.78,-0.5,-0.503692
-41.77,-0.5,-0.503695
-41.76,-0.5,-0.503696
-41.75,-0.5,-0.503697
-41.74,-0.5,-0.503696
-41.73,-0.5,-0.503694
-41.72,-0.5,-0.50369
-41.71,-0.5,-0.503685
-41.7,-0.5,-0.503679
-41.69,-0.5,-0.503671
-41.68,-0.5,-0.503663
-41.67,-0.5,-0.503652
-41.66,-0.5,-0.503641
-41.65,-0.5,-0.503628
-41.64,-0.5,-0.503614
-41.63,-0.5,-0.503599
-41.62,-0.5,-0.503582
-41.61,-0.5,-0.503564
-41.6,-0.5,-0.503545
-41.59,-0.5,-0.503524
-41.58,-0.5,-0.503503
-41.57,-0.5,-0.50348
-41.56,-0.5,-0.503455
-41.55,-0.5,-0.50343
-41.54,-0.5,-0.503403
-41.53,-0.5,-0.503375
-41.52,-0.5,-0.503346
-41.51,-0.5,-0.503315
-41.5,-0.5,-0.503284
-41.49,-0.5,-0.503251
-41.48,-0.5,-0.503217
-41.47,-0.5,-0.503182
-41.46,-0.5,-0.503145
-41.45,-0.5,-0.503108
-41.44,-0.5,-0.503069
-41.43,-0.5,-0.503029
-41.42,-0.5,-0.502988
-41.41,-0.5,-0.502946
-41.4,-0.5,-0.502903
-41.39,-0.5,-0.502859
-41.38,-0.5,-0.502814
-41.37,-0.5,-0.502768
-41.36,-0.5,-0.50272
-41.35,-0.5,-0.502672
-41.34,-0.5,-0.502622
-41.33,-0.5,-0.502572
-41.32,-0.5,-0.502521
-41.31,-0.5,-0.502468
-41.3,-0.5,-0.502415
-41.29,-0.5,-0.502361
-41.28,-0.5,-0.502306
